gene_id,studyshield_score,permutation_count,empirical_p,bh_fdr
Solyc11g007250,-0.531375941224585,1000,0.03496503496503497,0.046221584683123144
Solyc10g076710,-0.5787670140024685,1000,0.03496503496503497,0.046221584683123144
Solyc06g050840,-0.4768317185609428,1000,0.03596403596403597,0.04727284047397363
Solyc06g069730,-0.5969068547847377,1000,0.03596403596403597,0.04727284047397363
Solyc09g066060,0.6068666613685998,1000,0.03696303696303696,0.048312251129152536
Solyc11g072310,0.5930505520670541,1000,0.03696303696303696,0.048312251129152536
Solyc08g005610,0.5724215116946944,1000,0.03796203796203796,0.0492021944535911
Solyc12g041950,-0.5421178656312946,1000,0.03796203796203796,0.0492021944535911
Solyc07g053540,-0.5772328993165886,1000,0.03796203796203796,0.0492021944535911
Solyc08g005770,0.5902991317626303,1000,0.03896103896103896,0.050356328907860945
Solyc09g098340,0.5400138702410859,1000,0.03996003996003996,0.051504051504051504
Solyc03g122350,0.5792909164669885,1000,0.04095904095904096,0.052645415526301954
Solyc12g055970,-0.54496203305045,1000,0.04195804195804196,0.05378047366997644
Solyc08g007850,0.5871091777125765,1000,0.04395604395604396,0.055878368207135334
Solyc07g017950,-0.5514682242516629,1000,0.04395604395604396,0.055878368207135334
Solyc11g018500,-0.5889210021799595,1000,0.04395604395604396,0.055878368207135334
Solyc03g007930,-0.4882694850489194,1000,0.04495504495504495,0.05683689607395329
Solyc07g049370,-0.5406387130784721,1000,0.04495504495504495,0.05683689607395329
Solyc12g017250,0.5703274500466129,1000,0.04595404595404595,0.05794205794205794
Solyc02g078340,0.5472768236098368,1000,0.04695304695304695,0.05904122977293709
Solyc02g083680,-0.8930990652698807,1000,0.04795204795204795,0.06013446013446013
Solyc10g024430,0.5375408729003656,1000,0.05094905094905095,0.06354935387193451
Solyc08g078870,0.537342361315648,1000,0.05094905094905095,0.06354935387193451
Solyc01g108400,0.5667561127379528,1000,0.05194805194805195,0.06462170537237562
Solyc12g100270,0.4924730718087618,1000,0.053946053946053944,0.06692772468173537
Solyc04g053010,-0.4097838772880737,1000,0.054945054945054944,0.06798534798534799
Solyc05g047530,0.5033133029529351,1000,0.055944055944055944,0.06903734563309032
Solyc05g053640,-0.4783369298523692,1000,0.057942057942057944,0.07131330208253285
Solyc10g054670,0.5420579789985978,1000,0.058941058941058944,0.07235092949378664
Solyc09g072560,-0.4052136677727615,1000,0.059940059940059943,0.0733830812986486
Solyc03g083440,0.5307886063949654,1000,0.060939060939060936,0.0744098007255902
Solyc07g064720,0.4963674732566758,1000,0.06293706293706294,0.07664776168713178
Solyc08g080490,-0.4007834328404476,1000,0.06393606393606394,0.077660559335952
Solyc00g060810,0.9386666308852072,1000,0.06593406593406594,0.07967032967032968
Solyc07g056510,0.5666757488224314,1000,0.06593406593406594,0.07967032967032968
Solyc12g013700,0.5373711166122478,1000,0.06793206793206794,0.08165927336911794
Solyc05g015380,0.3931197909062685,1000,0.06793206793206794,0.08165927336911794
Solyc09g025210,-0.3963012218357722,1000,0.06993006993006994,0.08384380477403733
Solyc01g099660,0.5202163628889678,1000,0.07392607392607392,0.0881791730120779
Solyc01g068490,0.5019917321442438,1000,0.07392607392607392,0.0881791730120779
Solyc11g064910,0.3873317581760497,1000,0.07492507492507493,0.08914162760316606
Solyc04g070970,-0.5114163201212232,1000,0.07592407592407592,0.09009915915286759
Solyc10g050980,0.5090831776949705,1000,0.07692307692307693,0.09105180533751962
Solyc00g156980,-0.8701450619665321,1000,0.07892107892107893,0.09317908554549777
Solyc05g015360,0.526967238638242,1000,0.08391608391608392,0.09807824417396206
Solyc05g054090,-0.4507612346602556,1000,0.08391608391608392,0.09807824417396206
Solyc11g065350,-0.533831158952553,1000,0.08391608391608392,0.09807824417396206
Solyc03g033730,-0.5648177111109358,1000,0.08391608391608392,0.09807824417396206
Solyc12g008430,0.5220252013289339,1000,0.08891108891108891,0.10365513883101822
Solyc01g099040,0.544394653294721,1000,0.0899100899100899,0.10455709703830005
Solyc04g012060,-0.461050512839702,1000,0.09090909090909091,0.10545454545454545
Solyc03g031630,0.4942748392134859,1000,0.09290709290709291,0.10750346909947907
Solyc09g031880,-0.2246238283303798,1000,0.0939060939060939,0.10838912331449645
Solyc11g042940,-0.58309759791894,1000,0.0989010989010989,0.11387124042210892
Solyc11g071980,-0.6842138768153204,1000,0.1008991008991009,0.11588411588411589
Solyc08g066240,0.4557111038299257,1000,0.1018981018981019,0.11674251674251675
Solyc12g094640,-0.4912849974965756,1000,0.1028971028971029,0.11759668902526045
Solyc02g090960,-0.4383138857425546,1000,0.1038961038961039,0.11844666390120936
Solyc02g089140,0.4455108002379414,1000,0.11288711288711288,0.12838142249906956
Solyc08g075080,-0.4439672340498981,1000,0.11388611388611389,0.1292008724771561
Solyc06g051150,0.3763949958817703,1000,0.11588411588411589,0.13082780965992644
Solyc12g044540,0.3098119062609565,1000,0.11588411588411589,0.13082780965992644
Solyc02g062390,0.4300410985115474,1000,0.12387612387612387,0.13951097446243077
Solyc12g010050,-0.4501206957966757,1000,0.12687312687312688,0.14254026844825876
Solyc02g088270,0.4305175463359474,1000,0.12787212787212787,0.14331562157649114
Solyc01g109920,0.5211682750736476,1000,0.13286713286713286,0.1485550593984329
Solyc05g025690,0.7101672371715017,1000,0.13486513486513488,0.15042649658034274
Solyc12g100250,0.4025033561085203,1000,0.13786213786213786,0.15266833405258226
Solyc05g014920,0.307531304098497,1000,0.13786213786213786,0.15266833405258226
Solyc10g005010,-0.3764424336151978,1000,0.13786213786213786,0.15266833405258226
Solyc07g056670,0.4387795044404193,1000,0.13886113886113885,0.15268144178096782
Solyc03g118100,0.4365844809811693,1000,0.13886113886113885,0.15268144178096782
Solyc04g080540,0.4219340549014443,1000,0.13886113886113885,0.15268144178096782
Solyc02g070020,0.4421961287917209,1000,0.13986013986013987,0.15341632362908958
Solyc10g024420,0.4397464406298205,1000,0.14085914085914086,0.15414773905339946
Solyc10g006880,0.4333309908217551,1000,0.14185814185814186,0.15487571252277135
Solyc11g008720,0.4235906402626548,1000,0.14285714285714285,0.1556002682763246
Solyc09g005560,0.4264465588982941,1000,0.14585414585414586,0.15849256130286576
Solyc09g091670,0.4296436088606554,1000,0.14785214785214784,0.1599146773971949
Solyc03g113930,0.4266956290479632,1000,0.14785214785214784,0.1599146773971949
Solyc07g062670,0.4240084271724763,1000,0.15084915084915085,0.16239908583296053
Solyc12g011310,0.42154388147939,1000,0.15084915084915085,0.16239908583296053
Solyc02g014430,0.4277925185460102,1000,0.15384615384615385,0.16486054361343044
Solyc12g049030,0.4040271005498415,1000,0.15384615384615385,0.16486054361343044
Solyc01g096740,0.4263704791170605,1000,0.16083916083916083,0.17195707518288164
Solyc06g068900,0.4273692817035509,1000,0.16583416583416583,0.17648406639232325
Solyc07g063850,0.4054032880100294,1000,0.16583416583416583,0.17648406639232325
Solyc03g120290,-0.4102230507631528,1000,0.16883116883116883,0.17926238521204196
Solyc05g014280,0.4183324089657481,1000,0.16983016983016982,0.1799114127881251
Solyc08g077210,0.4400993783203454,1000,0.17282717282717283,0.18266926695172708
Solyc09g015000,0.4141251678946103,1000,0.18281718281718282,0.19278902915266552
Solyc12g088350,0.4281917369508838,1000,0.18681318681318682,0.19655627818893126
Solyc03g097440,0.4173351115433755,1000,0.2047952047952048,0.21498863127822404
Solyc04g071090,0.4935893413064536,1000,0.23076923076923078,0.24116424116424118
Solyc02g064830,0.3927569764624934,1000,0.23076923076923078,0.24116424116424118
Solyc12g098790,0.3542605760026645,1000,0.23276723276723277,0.24216142601792826
Solyc10g080980,-0.3341817449691242,1000,0.23276723276723277,0.24216142601792826
Solyc11g020330,0.3862128702566681,1000,0.24275724275724275,0.25198962111713785
Solyc10g080900,0.377555899294679,1000,0.25274725274725274,0.2617739403453689
Solyc11g044910,0.3858707033768919,1000,0.25674325674325676,0.26532042567677316
Solyc09g059170,-0.3873364537333054,1000,0.25874125874125875,0.2667909867909868
Solyc04g077620,0.3798206636909242,1000,0.26173826173826176,0.26928282360654865
Solyc06g053950,0.3725816165590282,1000,0.26373626373626374,0.27073811144607607
Solyc07g054750,0.3647313581561573,1000,0.2907092907092907,0.297768456708854
Solyc05g009650,0.3606317762915276,1000,0.33266733266733267,0.3399948069551594
Solyc11g022590,-0.3415898308694888,1000,0.33766233766233766,0.3443413729128015
Solyc10g076240,0.3404226531695735,1000,0.37162837162837165,0.3781481676218518
Solyc02g087470,0.2891584488561008,1000,0.3876123876123876,0.3935495576633432
Solyc01g081290,0.3297835562454874,1000,0.4095904095904096,0.4149562228164848
Solyc01g095640,-0.2877609119544175,1000,0.4275724275724276,0.43223007928890284
Solyc09g031740,0.346416713957215,1000,0.45554445554445555,0.45950571167962473
Solyc04g016000,0.3156110112449482,1000,0.4565434565434565,0.4595144551760603
Solyc06g048440,-0.2861370710834366,1000,0.6943056943056943,0.6973113466619961
Solyc04g071590,-0.2613730684884185,1000,0.8111888111888111,0.8129408388587653
Solyc07g056700,-0.1792323661589331,1000,0.919080919080919,0.919080919080919
