gene_id,effect_source_a,effect_source_b,same_direction,minimum_absolute_effect
Solyc04g009530,-0.4075753348214286,-0.24335007440476192,True,0.24335007440476192
Solyc11g066670,-0.4058430989583333,-0.2430478050595239,True,0.2430478050595239
Solyc03g117690,-0.4142833891369048,-0.2362699962797619,True,0.2362699962797619
Solyc05g014920,0.48304385230654756,0.23514229910714288,True,0.23514229910714288
Solyc02g080160,-0.6037481398809524,-0.22906784784226195,True,0.22906784784226195
Solyc05g009650,0.4614315941220238,0.22835867745535718,True,0.22835867745535718
Solyc02g070940,-0.5336216517857142,-0.22362118675595238,True,0.22362118675595238
Solyc02g092580,0.4799572172619048,0.22012765066964285,True,0.22012765066964285
Solyc11g072040,-0.44484747023809534,-0.21882556733630942,True,0.21882556733630942
Solyc12g017250,0.42543247767857145,0.21791294642857129,True,0.21791294642857129
Solyc02g078950,-0.4782947358630952,-0.21630859374999994,True,0.21630859374999994
Solyc10g086320,-0.4069591703869047,-0.2155064174107143,True,0.2155064174107143
Solyc04g080540,0.41784086681547616,0.2144252232142857,True,0.2144252232142857
Solyc07g065290,0.41817801339285715,0.21353004092261912,True,0.21353004092261912
Solyc02g083450,-0.4221772693452383,-0.20970517113095233,True,0.20970517113095233
Solyc07g007550,-0.42237490699404784,-0.20915876116071425,True,0.20915876116071425
Solyc10g006880,0.418398902529762,0.20789155505952372,True,0.20789155505952372
Solyc07g049300,-0.5483049665178572,-0.20782180059523825,True,0.20782180059523825
Solyc07g056510,0.434023902529762,0.20763578869047622,True,0.20763578869047622
Solyc10g024430,0.5172991071428572,0.1998291015625,True,0.1998291015625
Solyc02g072440,-0.46000162760416674,-0.19940476190476192,True,0.19940476190476192
Solyc11g010690,-0.42208426339285726,-0.19873046875,True,0.19873046875
Solyc01g079240,-0.58251953125,-0.1984514508928571,True,0.1984514508928571
Solyc11g007250,-0.5276343936011907,-0.19766671316964285,True,0.19766671316964285
Solyc09g059170,-0.5386788504464285,-0.1954055059523809,True,0.1954055059523809
Solyc08g075080,-0.5056849888392858,-0.19530668712797622,True,0.19530668712797622
Solyc09g011590,0.5085914248511905,0.1936616443452381,True,0.1936616443452381
Solyc03g121600,-0.46216982886904767,-0.19117373511904762,True,0.19117373511904762
Solyc09g098340,0.4146902901785714,0.1905517578125001,True,0.1905517578125001
Solyc09g074630,-0.5143345424107143,-0.18679664248511907,True,0.18679664248511907
Solyc12g006140,-0.4598679315476192,-0.18202427455357134,True,0.18202427455357134
Solyc02g089140,0.7799944196428571,0.17368280319940485,True,0.17368280319940485
Solyc12g044540,0.4031808035714286,0.17270624069940477,True,0.17270624069940477
Solyc07g056670,0.4076915922619048,0.17071242559523814,True,0.17071242559523814
Solyc07g063850,0.44147600446428575,0.16902669270833331,True,0.16902669270833331
Solyc07g049370,-0.4176897321428571,-0.16027832031250006,True,0.16027832031250006
Solyc04g077620,0.6313709077380951,0.1596505301339286,True,0.1596505301339286
Solyc03g122350,0.5268089657738096,0.1588309151785715,True,0.1588309151785715
Solyc10g083440,-0.4662504650297619,-0.15840076264880942,True,0.15840076264880942
Solyc02g065530,-0.41600399925595244,-0.15493629092261907,True,0.15493629092261907
Solyc12g017530,0.4520786830357142,0.15436662946428592,True,0.15436662946428592
Solyc03g116510,0.45127650669642855,0.15258207775297605,True,0.15258207775297605
Solyc11g005990,0.40263439360119047,0.15170433407738088,True,0.15170433407738088
Solyc12g049030,0.43180338541666674,0.14913504464285715,True,0.14913504464285715
Solyc12g098790,0.45893205915178575,0.14855375744047616,True,0.14855375744047616
Solyc03g005780,-0.4838285900297619,-0.1472923642113096,True,0.1472923642113096
Solyc04g015390,-0.49217587425595244,-0.14507765997023814,True,0.14507765997023814
Solyc09g091670,0.6064569382440477,0.14417085193452384,True,0.14417085193452384
Solyc01g108860,-0.4916643415178572,-0.1404041108630953,True,0.1404041108630953
Solyc10g080540,-0.4162713913690477,-0.1376371837797618,True,0.1376371837797618
Solyc09g092580,-0.5211937313988095,-0.13613164992559526,True,0.13613164992559526
Solyc08g077550,-0.421566917782738,-0.13563755580357145,True,0.13563755580357145
Solyc07g008620,0.49233863467261924,0.13477725074404756,True,0.13477725074404756
Solyc12g096570,0.5442475818452381,0.1345912388392856,True,0.1345912388392856
Solyc10g086710,0.497802734375,0.1334054129464285,True,0.1334054129464285
Solyc10g076710,-0.44541713169642866,-0.13295200892857134,True,0.13295200892857134
Solyc03g045070,-0.4207124255952381,-0.12871442522321436,True,0.12871442522321436
Solyc04g064940,-0.4763532366071429,-0.1272147042410715,True,0.1272147042410715
Solyc12g055970,-0.4757486979166667,-0.12117513020833331,True,0.12117513020833331
Solyc04g015640,-0.4276646205357144,-0.11860584077380953,True,0.11860584077380953
Solyc10g050980,0.7902599516369049,0.11751302083333331,True,0.11751302083333331
Solyc09g011720,-0.44609142485119047,-0.11624000186011907,True,0.11624000186011907
Solyc11g020330,0.44425455729166685,0.1151646205357143,True,0.1151646205357143
Solyc03g118370,-0.4230724516369048,-0.11507161458333343,True,0.11507161458333343
Solyc09g011610,0.4930594308035715,0.11502511160714285,True,0.11502511160714285
Solyc02g083700,-0.42606026785714274,-0.11455426897321441,True,0.11455426897321441
Solyc08g080490,-0.48115466889880953,-0.1136823381696429,True,0.1136823381696429
Solyc02g083840,0.6903948102678572,0.1069859095982143,True,0.1069859095982143
Solyc01g068490,0.4456961495535715,0.10265531994047628,True,0.10265531994047628
Solyc08g066360,-0.41816638764880953,-0.10040573846726192,True,0.10040573846726192
Solyc09g025210,-0.6277204241071428,-0.09862118675595238,True,0.09862118675595238
Solyc12g100250,0.5559663318452382,0.09785970052083326,True,0.09785970052083326
Solyc12g008480,0.46484375,0.09511021205357137,True,0.09511021205357137
Solyc04g016200,-0.4273623511904763,-0.09308733258928559,True,0.09308733258928559
Solyc11g072080,-0.47124953497023814,-0.09137253534226192,True,0.09137253534226192
Solyc10g049230,0.5885184151785715,0.08997163318452384,True,0.08997163318452384
Solyc10g005010,-0.4022158668154763,-0.08462379092261907,True,0.08462379092261907
Solyc06g075720,0.42038690476190477,0.08216494605654759,True,0.08216494605654759
Solyc05g025690,0.5882917131696429,0.07976422991071425,True,0.07976422991071425
Solyc11g008810,-0.41087704613095244,-0.07741001674107145,True,0.07741001674107145
Solyc10g006720,0.40551757812499994,0.07657877604166669,True,0.07657877604166669
Solyc03g083440,0.540283203125,0.07503255208333337,True,0.07503255208333337
Solyc10g009260,0.5907389322916666,0.07464890252976192,True,0.07464890252976192
Solyc07g055690,0.7942243303571429,0.07384672619047616,True,0.07384672619047616
Solyc02g071000,-0.5093470982142858,-0.06936500186011905,True,0.06936500186011905
Solyc04g054740,-0.5145670572916667,-0.06896972656249994,True,0.06896972656249994
Solyc01g081290,-0.4340122767857143,-0.06280808221726192,True,0.06280808221726192
Solyc02g085910,0.48597935267857156,0.05970400855654767,True,0.05970400855654767
Solyc07g054750,0.6946265811011906,0.04491606212797611,True,0.04491606212797611
Solyc12g013680,0.5868443080357143,0.04352097284226189,True,0.04352097284226189
Solyc03g031880,0.46014694940476186,0.042497907366071425,True,0.042497907366071425
Solyc10g076240,0.4798525855654761,0.040817987351190355,True,0.040817987351190355
Solyc12g006660,-0.41284760974702395,-0.04080054873511901,True,0.04080054873511901
Solyc05g047530,0.4293387276785714,0.0383998325892857,True,0.0383998325892857
Solyc05g053640,-0.5072777157738095,-0.037975492931547644,True,0.037975492931547644
Solyc09g031740,0.4792015438988096,0.03636532738095233,True,0.03636532738095233
Solyc10g078160,-0.4584205264136907,-0.03609793526785715,True,0.03609793526785715
Solyc03g112030,0.4331403459821429,0.035929361979166685,True,0.035929361979166685
Solyc03g031630,0.649053664434524,0.033528645833333315,True,0.033528645833333315
Solyc04g016000,0.41439964657738104,0.032528831845238096,True,0.032528831845238096
Solyc06g069380,-0.4364536830357142,-0.03025018601190471,True,0.03025018601190471
Solyc08g066330,-0.40377371651785715,-0.02408854166666663,True,0.02408854166666663
Solyc07g064720,0.45427594866071425,0.024053664434523836,True,0.024053664434523836
Solyc01g095640,0.43598865327380965,0.020513625372023808,True,0.020513625372023808
Solyc07g016170,-0.408144996279762,-0.019234793526785754,True,0.019234793526785754
Solyc08g044260,-0.5851585751488095,-0.014084588913690521,True,0.014084588913690521
Solyc08g077210,0.4087495349702381,0.010434105282738138,True,0.010434105282738138
Solyc02g064830,0.46807570684523814,0.008661179315476275,True,0.008661179315476275
Solyc06g069730,-0.48725818452380953,-0.007707868303571397,True,0.007707868303571397
Solyc02g087470,0.4490443638392858,0.004970005580357151,True,0.004970005580357151
Solyc04g071090,0.43239629836309523,0.0007207961309523836,True,0.0007207961309523836
