gene_id,binding_replicates,source_peak_count,max_peak_score,min_peak_fdr,replicate_ids,admitted_binding
Solyc09g055630,1,1,1.663318,0.04654,GSM989348,False
Solyc09g055640,1,1,1.663318,0.04654,GSM989348,False
Solyc02g092120,1,2,1.653016,0.0,GSM989347,False
Solyc02g092130,1,2,1.653016,0.0,GSM989347,False
Solyc05g014160,1,1,1.646384,0.04386,GSM989348,False
Solyc09g082060,1,1,1.635715,0.00085,GSM989347,False
Solyc03g113890,1,1,1.631656,0.0019,GSM989347,False
Solyc02g014570,1,1,1.631412,0.02961,GSM989348,False
Solyc02g014580,1,2,1.631412,0.01754,GSM989348,False
Solyc02g014600,1,2,1.631412,0.01754,GSM989348,False
Solyc02g014610,1,2,1.631412,0.01754,GSM989348,False
Solyc04g054910,1,1,1.627745,0.02778,GSM989349,False
Solyc01g110430,1,2,1.625298,0.0,GSM989348,False
Solyc01g110440,1,2,1.625298,0.0,GSM989348,False
Solyc01g110450,1,2,1.625298,0.0,GSM989348,False
Solyc04g008750,1,1,1.624618,0.04654,GSM989348,False
Solyc04g008760,1,1,1.624618,0.04654,GSM989348,False
Solyc04g008770,1,1,1.624618,0.04654,GSM989348,False
Solyc04g051580,1,1,1.624618,0.04654,GSM989348,False
Solyc04g051590,1,1,1.624618,0.04654,GSM989348,False
Solyc07g066390,1,1,1.612753,0.04654,GSM989348,False
Solyc07g066400,1,1,1.612753,0.04654,GSM989348,False
Solyc06g051930,1,2,1.611308,0.0019,GSM989347,False
Solyc05g052420,1,1,1.608966,0.04654,GSM989348,False
Solyc09g074600,1,1,1.603867,0.01654,GSM989349,False
Solyc09g074610,1,1,1.603867,0.01654,GSM989349,False
Solyc02g069800,1,1,1.586604,0.02778,GSM989349,False
Solyc01g108400,1,1,1.58558,0.00308,GSM989347,False
Solyc07g054270,1,1,1.578198,0.00237,GSM989347,False
Solyc09g089940,1,1,1.562742,0.0117,GSM989349,False
Solyc08g066310,1,1,1.554649,0.01714,GSM989349,False
Solyc08g066320,1,1,1.554649,0.01714,GSM989349,False
Solyc02g079380,1,1,1.551811,0.00421,GSM989347,False
Solyc02g079390,1,1,1.551811,0.00421,GSM989347,False
Solyc02g085940,1,1,1.551811,0.0,GSM989347,False
Solyc02g085950,1,1,1.551811,0.0,GSM989347,False
Solyc05g014280,1,2,1.550718,0.0,GSM989347,False
Solyc12g006230,1,1,1.550491,0.00183,GSM989347,False
Solyc11g072700,1,1,1.548838,0.01714,GSM989349,False
Solyc01g096760,1,1,1.547903,0.04306,GSM989348,False
Solyc01g096770,1,1,1.547903,0.04306,GSM989348,False
Solyc01g096780,1,1,1.547903,0.04306,GSM989348,False
Solyc10g083720,1,1,1.53963,0.00237,GSM989347,False
Solyc03g116370,1,2,1.533757,0.00387,GSM989347,False
Solyc03g116380,1,2,1.533757,0.00387,GSM989347,False
Solyc03g120400,1,1,1.533757,0.00387,GSM989347,False
Solyc06g024290,1,1,1.532062,0.04306,GSM989348,False
Solyc05g010450,1,1,1.530097,0.01775,GSM989349,False
Solyc00g024010,1,1,1.529092,0.0,GSM989349,False
Solyc09g092030,1,1,1.521618,0.01775,GSM989349,False
Solyc09g092040,1,1,1.521618,0.01775,GSM989349,False
Solyc01g098400,1,1,1.519514,0.00421,GSM989347,False
Solyc10g085440,1,1,1.518961,0.01811,GSM989349,False
Solyc10g085450,1,1,1.518961,0.01811,GSM989349,False
Solyc02g089990,1,2,1.518076,0.00541,GSM989347,False
Solyc07g041020,1,1,1.513782,0.00387,GSM989347,False
Solyc12g017250,1,1,1.511124,0.01775,GSM989349,False
Solyc09g065600,1,1,1.509891,0.00478,GSM989347,False
Solyc01g099520,1,1,1.509205,0.04593,GSM989348,False
Solyc09g030420,1,1,1.508591,0.04593,GSM989348,False
Solyc03g114830,1,1,1.495793,0.01775,GSM989349,False
Solyc11g008870,1,1,1.494674,0.04593,GSM989348,False
Solyc12g099920,1,1,1.489688,0.00237,GSM989347,False
Solyc05g007000,1,1,1.488743,0.01811,GSM989349,False
Solyc02g079430,1,1,1.484341,0.00619,GSM989347,False
Solyc06g053450,1,1,1.482404,0.00421,GSM989347,False
Solyc07g006630,1,1,1.481574,0.00421,GSM989347,False
Solyc10g084080,1,1,1.476788,0.00387,GSM989347,False
Solyc02g089810,1,1,1.476039,0.01754,GSM989348,False
Solyc03g032130,1,1,1.46849,0.00541,GSM989347,False
Solyc03g117570,1,1,1.46849,0.00541,GSM989347,False
Solyc03g120760,1,1,1.46849,0.00541,GSM989347,False
Solyc11g064850,1,1,1.46732,0.01811,GSM989349,False
Solyc04g049800,1,1,1.464971,0.01811,GSM989349,False
Solyc11g030610,1,1,1.456349,0.04167,GSM989348,False
Solyc11g030620,1,1,1.456349,0.04167,GSM989348,False
Solyc05g007230,1,1,1.455776,0.00162,GSM989347,False
Solyc06g024240,1,1,1.455459,0.04167,GSM989348,False
Solyc06g024250,1,1,1.455459,0.04167,GSM989348,False
Solyc06g024260,1,1,1.455459,0.04167,GSM989348,False
Solyc03g031880,1,1,1.455366,0.02456,GSM989349,False
Solyc01g073750,1,1,1.453449,0.00484,GSM989347,False
Solyc01g098600,1,1,1.453449,0.00619,GSM989347,False
Solyc01g110370,1,1,1.453449,0.00619,GSM989347,False
Solyc02g069240,1,1,1.450606,0.01215,GSM989347,False
Solyc02g090890,1,3,1.450606,0.00707,GSM989347,False
Solyc08g079700,1,1,1.449926,0.00541,GSM989347,False
Solyc07g041340,1,1,1.449366,0.00541,GSM989347,False
Solyc05g007020,1,1,1.447389,0.02102,GSM989349,False
Solyc05g007030,1,1,1.447389,0.02102,GSM989349,False
Solyc05g015640,1,1,1.447389,0.02572,GSM989349,False
Solyc07g007120,1,1,1.447252,0.02102,GSM989349,False
Solyc09g098420,1,1,1.446978,0.00421,GSM989347,False
Solyc03g112580,1,1,1.441693,0.04167,GSM989348,False
Solyc09g007280,1,1,1.439368,0.02102,GSM989349,False
Solyc02g014590,1,1,1.437196,0.01754,GSM989348,False
Solyc03g116670,1,1,1.435857,0.00619,GSM989347,False
Solyc03g116680,1,1,1.435857,0.00619,GSM989347,False
Solyc08g079450,1,1,1.431913,0.0355,GSM989349,False
Solyc02g031710,1,1,1.427944,0.01811,GSM989349,False
Solyc02g032250,1,1,1.427944,0.01811,GSM989349,False
Solyc02g082450,1,1,1.427944,0.01811,GSM989349,False
Solyc04g076810,1,1,1.424277,0.02102,GSM989349,False
Solyc05g006760,1,1,1.424129,0.00541,GSM989347,False
Solyc05g008090,1,1,1.424129,0.00541,GSM989347,False
Solyc05g055080,1,1,1.424129,0.00541,GSM989347,False
Solyc05g026480,1,1,1.421877,0.04167,GSM989348,False
Solyc01g067090,1,1,1.420416,0.00464,GSM989347,False
Solyc01g095430,1,1,1.420416,0.00707,GSM989347,False
Solyc01g095440,1,1,1.420416,0.00707,GSM989347,False
Solyc01g109120,1,1,1.420416,0.00707,GSM989347,False
Solyc01g109650,1,1,1.420416,0.01108,GSM989347,False
Solyc01g111580,1,1,1.420416,0.00464,GSM989347,False
Solyc06g005150,1,1,1.417951,0.00619,GSM989347,False
Solyc08g007380,1,1,1.417706,0.00619,GSM989347,False
Solyc07g042550,1,1,1.417158,0.00619,GSM989347,False
Solyc02g072530,1,1,1.416871,0.00898,GSM989347,False
Solyc02g085140,1,1,1.416871,0.00898,GSM989347,False
Solyc02g089660,1,1,1.416871,0.00898,GSM989347,False
Solyc09g011540,1,1,1.415522,0.00541,GSM989347,False
Solyc09g011550,1,1,1.415522,0.00541,GSM989347,False
Solyc09g011560,1,1,1.415522,0.00541,GSM989347,False
Solyc04g008250,1,1,1.414948,0.00619,GSM989347,False
Solyc04g055090,1,1,1.414948,0.00619,GSM989347,False
Solyc04g082050,1,1,1.414948,0.00619,GSM989347,False
Solyc03g006060,1,1,1.41494,0.02102,GSM989349,False
Solyc03g019830,1,1,1.41494,0.02572,GSM989349,False
Solyc03g082620,1,1,1.41494,0.02102,GSM989349,False
Solyc03g082630,1,1,1.41494,0.02102,GSM989349,False
Solyc03g082970,1,1,1.41494,0.02102,GSM989349,False
Solyc03g082980,1,1,1.41494,0.02102,GSM989349,False
Solyc03g120690,1,1,1.41494,0.02102,GSM989349,False
Solyc03g120700,1,1,1.41494,0.02102,GSM989349,False
Solyc01g099040,1,1,1.414014,0.03545,GSM989349,False
Solyc10g009120,1,2,1.413946,0.00541,GSM989347,False
Solyc10g080230,1,1,1.413946,0.00541,GSM989347,False
Solyc10g080240,1,1,1.413946,0.00541,GSM989347,False
Solyc05g056400,1,1,1.406035,0.02408,GSM989349,False
Solyc12g005980,1,1,1.405313,0.04167,GSM989348,False
Solyc12g005990,1,1,1.405313,0.04167,GSM989348,False
Solyc08g076090,1,1,1.398939,0.02359,GSM989348,False
Solyc09g064720,1,1,1.398243,0.02408,GSM989349,False
Solyc00g007300,1,1,1.39359,0.02138,GSM989347,False
Solyc05g013220,1,1,1.392481,0.00619,GSM989347,False
Solyc10g024430,1,1,1.392381,0.02831,GSM989349,False
Solyc06g076790,1,1,1.391037,0.01619,GSM989349,False
Solyc06g076800,1,1,1.391037,0.01619,GSM989349,False
Solyc12g005740,1,1,1.3886,0.02408,GSM989349,False
Solyc12g005750,1,1,1.3886,0.02408,GSM989349,False
Solyc12g005760,1,1,1.3886,0.02408,GSM989349,False
Solyc12g096040,1,1,1.3886,0.02408,GSM989349,False
Solyc02g005090,1,1,1.388279,0.02102,GSM989349,False
Solyc02g072220,1,1,1.388279,0.02102,GSM989349,False
Solyc01g099620,1,2,1.387383,0.00898,GSM989347,False
Solyc01g101130,1,1,1.387383,0.00898,GSM989347,False
Solyc01g102750,1,1,1.387383,0.00898,GSM989347,False
Solyc01g108620,1,1,1.387383,0.00898,GSM989347,False
Solyc01g110610,1,1,1.387383,0.00898,GSM989347,False
Solyc08g077180,1,1,1.385485,0.00707,GSM989347,False
Solyc08g077190,1,1,1.385485,0.00707,GSM989347,False
Solyc08g081400,1,1,1.385485,0.00707,GSM989347,False
Solyc07g006600,1,1,1.38495,0.00707,GSM989347,False
Solyc07g032100,1,1,1.38495,0.01108,GSM989347,False
Solyc07g043580,1,1,1.38495,0.00707,GSM989347,False
Solyc07g052470,1,1,1.38495,0.01108,GSM989347,False
Solyc07g053740,1,1,1.38495,0.01504,GSM989347,False
Solyc02g081230,1,1,1.383136,0.01027,GSM989347,False
Solyc02g081240,1,1,1.383136,0.01027,GSM989347,False
Solyc02g081320,1,1,1.383136,0.01161,GSM989347,False
Solyc02g081330,1,1,1.383136,0.01161,GSM989347,False
Solyc02g088630,1,1,1.383136,0.01161,GSM989347,False
Solyc02g092240,1,1,1.383136,0.01161,GSM989347,False
Solyc04g080270,1,1,1.38279,0.00707,GSM989347,False
Solyc04g080280,1,1,1.38279,0.00707,GSM989347,False
Solyc11g006410,1,1,1.378347,0.00541,GSM989347,False
Solyc03g110940,1,1,1.374513,0.02632,GSM989349,False
Solyc01g007190,1,1,1.372425,0.02726,GSM989349,False
Solyc01g094320,1,1,1.372425,0.02726,GSM989349,False
Solyc01g101140,1,1,1.372425,0.02726,GSM989349,False
Solyc03g114550,1,1,1.370591,0.00898,GSM989347,False
Solyc03g114560,1,1,1.370591,0.00898,GSM989347,False
Solyc03g114570,1,1,1.370591,0.00898,GSM989347,False
Solyc03g117390,1,1,1.370591,0.00898,GSM989347,False
Solyc12g095790,1,1,1.36808,0.00541,GSM989347,False
Solyc07g043110,1,1,1.364552,0.02831,GSM989349,False
Solyc07g065190,1,1,1.364552,0.02726,GSM989349,False
Solyc05g055020,1,1,1.360834,0.00707,GSM989347,False
Solyc02g089520,1,1,1.35951,0.03421,GSM989348,False
Solyc02g089530,1,1,1.35951,0.03421,GSM989348,False
Solyc09g008150,1,1,1.357118,0.0307,GSM989349,False
Solyc09g008160,1,1,1.357118,0.0307,GSM989349,False
Solyc09g059130,1,1,1.357118,0.02757,GSM989349,False
Solyc00g179240,1,1,1.356916,0.01119,GSM989347,False
Solyc01g094580,1,1,1.354415,0.03421,GSM989348,False
Solyc01g079810,1,1,1.35435,0.00668,GSM989347,False
Solyc01g080380,1,1,1.35435,0.01161,GSM989347,False
Solyc01g102340,1,1,1.35435,0.01161,GSM989347,False
Solyc01g103090,1,1,1.35435,0.01161,GSM989347,False
Solyc01g103100,1,1,1.35435,0.01161,GSM989347,False
Solyc01g107080,1,1,1.35435,0.01161,GSM989347,False
Solyc01g107090,1,2,1.35435,0.01161,GSM989347,False
Solyc01g107100,1,2,1.35435,0.01161,GSM989347,False
Solyc01g107110,1,2,1.35435,0.01161,GSM989347,False
Solyc01g111750,1,1,1.35435,0.01161,GSM989347,False
Solyc01g111760,1,1,1.35435,0.01161,GSM989347,False
Solyc06g065210,1,1,1.353499,0.01253,GSM989347,False
Solyc08g006460,1,1,1.353265,0.00898,GSM989347,False
Solyc08g080950,1,1,1.353265,0.01238,GSM989347,False
Solyc08g081070,1,1,1.353265,0.00898,GSM989347,False
Solyc07g056410,1,1,1.352741,0.00898,GSM989347,False
Solyc07g056420,1,1,1.352741,0.00898,GSM989347,False
Solyc07g063150,1,1,1.352741,0.00898,GSM989347,False
Solyc07g063750,1,1,1.352741,0.00898,GSM989347,False
Solyc07g065790,1,1,1.352741,0.00898,GSM989347,False
Solyc09g066010,1,1,1.35261,0.00707,GSM989347,False
Solyc10g007070,1,1,1.351104,0.00707,GSM989347,False
Solyc10g011660,1,2,1.351104,0.00694,GSM989347,False
Solyc10g079490,1,1,1.351104,0.00707,GSM989347,False
Solyc10g079500,1,1,1.351104,0.00707,GSM989347,False
Solyc04g057860,1,1,1.350632,0.00898,GSM989347,False
Solyc04g057870,1,1,1.350632,0.00898,GSM989347,False
Solyc10g008450,1,1,1.350188,0.03154,GSM989349,False
Solyc10g051030,1,1,1.350188,0.03154,GSM989349,False
Solyc08g082310,1,1,1.35009,0.02757,GSM989349,False
Solyc08g082320,1,1,1.35009,0.02757,GSM989349,False
Solyc02g083270,1,1,1.349401,0.00694,GSM989347,False
Solyc02g083280,1,1,1.349401,0.00694,GSM989347,False
Solyc02g086930,1,1,1.349401,0.01439,GSM989347,False
Solyc02g093440,1,1,1.349401,0.01439,GSM989347,False
Solyc02g090750,1,1,1.348614,0.02408,GSM989349,False
Solyc12g014480,1,1,1.347759,0.02726,GSM989349,False
Solyc12g014490,1,1,1.347759,0.02726,GSM989349,False
Solyc11g008070,1,1,1.347717,0.00619,GSM989347,False
Solyc11g008080,1,1,1.347717,0.00619,GSM989347,False
Solyc11g008960,1,1,1.347717,0.00619,GSM989347,False
Solyc11g066620,1,1,1.347717,0.00619,GSM989347,False
Solyc11g008200,1,1,1.345044,0.02726,GSM989349,False
Solyc04g007260,1,1,1.34289,0.02726,GSM989349,False
Solyc04g007270,1,1,1.34289,0.02726,GSM989349,False
Solyc04g011360,1,2,1.34289,0.02831,GSM989349,False
Solyc04g011370,1,2,1.34289,0.02831,GSM989349,False
Solyc04g079140,1,1,1.34289,0.02726,GSM989349,False
Solyc03g007950,1,1,1.337958,0.01373,GSM989347,False
Solyc03g007960,1,1,1.337958,0.01373,GSM989347,False
Solyc03g031430,1,1,1.337958,0.01161,GSM989347,False
Solyc03g031440,1,1,1.337958,0.01161,GSM989347,False
Solyc03g082520,1,1,1.337958,0.01161,GSM989347,False
Solyc03g097930,1,1,1.337958,0.01161,GSM989347,False
Solyc03g097940,1,1,1.337958,0.01161,GSM989347,False
Solyc03g098690,1,1,1.337958,0.01161,GSM989347,False
Solyc03g118830,1,1,1.337958,0.01161,GSM989347,False
Solyc03g118840,1,1,1.337958,0.01161,GSM989347,False
Solyc03g123790,1,1,1.337958,0.01161,GSM989347,False
Solyc12g088920,1,1,1.337679,0.00484,GSM989347,False
Solyc03g044380,1,1,1.334086,0.02757,GSM989349,False
Solyc01g081410,1,1,1.330836,0.03154,GSM989349,False
Solyc01g081420,1,1,1.330836,0.03154,GSM989349,False
Solyc01g094950,1,2,1.330836,0.03154,GSM989349,False
Solyc01g094960,1,1,1.330836,0.03154,GSM989349,False
Solyc01g109660,1,1,1.330836,0.03154,GSM989349,False
Solyc05g012440,1,1,1.329187,0.00898,GSM989347,False
Solyc05g018220,1,1,1.329187,0.00898,GSM989347,False
Solyc05g018230,1,1,1.329187,0.00898,GSM989347,False
Solyc05g053510,1,1,1.329187,0.00554,GSM989347,False
Solyc01g088700,1,1,1.321317,0.01439,GSM989347,False
Solyc01g090950,1,1,1.321317,0.01439,GSM989347,False
Solyc01g095470,1,2,1.321317,0.01439,GSM989347,False
Solyc01g097920,1,1,1.321317,0.01032,GSM989347,False
Solyc01g102420,1,1,1.321317,0.01439,GSM989347,False
Solyc01g110310,1,1,1.321317,0.0188,GSM989347,False
Solyc06g035970,1,1,1.321273,0.00668,GSM989347,False
Solyc06g073290,1,1,1.321273,0.01161,GSM989347,False
Solyc06g083460,1,1,1.321273,0.01161,GSM989347,False
Solyc09g018230,1,1,1.321154,0.00898,GSM989347,False
Solyc09g065640,1,1,1.321154,0.00898,GSM989347,False
Solyc08g005440,1,1,1.321044,0.01161,GSM989347,False
Solyc08g008150,1,1,1.321044,0.01161,GSM989347,False
Solyc08g078670,1,1,1.321044,0.01161,GSM989347,False
Solyc07g045000,1,1,1.320533,0.01161,GSM989347,False
Solyc07g066220,1,1,1.320533,0.00668,GSM989347,False
Solyc10g007490,1,1,1.319683,0.00898,GSM989347,False
Solyc10g085850,1,2,1.319683,0.00554,GSM989347,False
Solyc04g058150,1,1,1.318474,0.01161,GSM989347,False
Solyc04g077350,1,1,1.318474,0.01161,GSM989347,False
Solyc04g077360,1,1,1.318474,0.01161,GSM989347,False
Solyc04g078400,1,1,1.318474,0.01027,GSM989347,False
Solyc04g082600,1,1,1.318474,0.01161,GSM989347,False
Solyc04g082610,1,1,1.318474,0.01161,GSM989347,False
Solyc11g068950,1,1,1.317087,0.00707,GSM989347,False
Solyc09g010420,1,1,1.315994,0.02947,GSM989349,False
Solyc09g010430,1,1,1.315994,0.02947,GSM989349,False
Solyc09g013150,1,1,1.315994,0.03154,GSM989349,False
Solyc09g014250,1,1,1.315994,0.03154,GSM989349,False
Solyc09g074230,1,1,1.315994,0.03154,GSM989349,False
Solyc09g090920,1,1,1.315994,0.03154,GSM989349,False
Solyc09g090930,1,1,1.315994,0.03154,GSM989349,False
Solyc02g068910,1,1,1.315666,0.01702,GSM989347,False
Solyc02g070290,1,1,1.315666,0.01702,GSM989347,False
Solyc02g070300,1,1,1.315666,0.01702,GSM989347,False
Solyc02g076860,1,1,1.315666,0.00686,GSM989347,False
Solyc02g076870,1,1,1.315666,0.00686,GSM989347,False
Solyc02g078880,1,1,1.315666,0.00686,GSM989347,False
Solyc02g078890,1,1,1.315666,0.00686,GSM989347,False
Solyc02g080410,1,1,1.315666,0.01702,GSM989347,False
Solyc02g080420,1,1,1.315666,0.01702,GSM989347,False
Solyc02g082690,1,1,1.315666,0.01702,GSM989347,False
Solyc02g086820,1,1,1.315666,0.01702,GSM989347,False
Solyc02g088340,1,1,1.315666,0.00805,GSM989347,False
Solyc02g089980,1,1,1.315666,0.01702,GSM989347,False
Solyc02g090820,1,2,1.315666,0.01702,GSM989347,False
Solyc02g090830,1,1,1.315666,0.01702,GSM989347,False
Solyc06g083350,1,1,1.313757,0.02408,GSM989349,False
Solyc06g083360,1,1,1.313757,0.02408,GSM989349,False
Solyc06g084310,1,1,1.313757,0.02408,GSM989349,False
Solyc06g084330,1,1,1.313757,0.02408,GSM989349,False
Solyc07g022790,1,1,1.312706,0.02392,GSM989348,False
Solyc02g021050,1,1,1.308949,0.02726,GSM989349,False
Solyc02g091100,1,1,1.308949,0.02726,GSM989349,False
Solyc02g093110,1,1,1.308949,0.02726,GSM989349,False
Solyc02g093980,1,1,1.308949,0.02726,GSM989349,False
Solyc10g074730,1,1,1.307994,0.03862,GSM989349,False
Solyc12g011310,1,2,1.307277,0.00707,GSM989347,False
Solyc12g011320,1,2,1.307277,0.00707,GSM989347,False
Solyc12g011330,1,2,1.307277,0.00707,GSM989347,False
Solyc12g089160,1,1,1.307277,0.01108,GSM989347,False
Solyc12g096300,1,1,1.306918,0.03154,GSM989349,False
Solyc12g096310,1,1,1.306918,0.03154,GSM989349,False
Solyc03g098750,1,1,1.305325,0.01439,GSM989347,False
Solyc03g116450,1,1,1.305325,0.00694,GSM989347,False
Solyc03g119370,1,1,1.305325,0.00694,GSM989347,False
Solyc03g120930,1,1,1.305325,0.01032,GSM989347,False
Solyc03g123850,1,1,1.305325,0.01439,GSM989347,False
Solyc03g123860,1,1,1.305325,0.01439,GSM989347,False
Solyc11g011400,1,2,1.304285,0.03154,GSM989349,False
Solyc11g011410,1,1,1.304285,0.03154,GSM989349,False
Solyc04g054810,1,1,1.302196,0.03154,GSM989349,False
Solyc04g079950,1,1,1.302196,0.02817,GSM989349,False
Solyc04g081550,1,1,1.302196,0.03154,GSM989349,False
Solyc04g082700,1,1,1.302196,0.03154,GSM989349,False
Solyc04g082710,1,1,1.302196,0.03154,GSM989349,False
Solyc05g010810,1,1,1.297539,0.00668,GSM989347,False
Solyc03g006110,1,1,1.293659,0.03154,GSM989349,False
Solyc03g006120,1,1,1.293659,0.03154,GSM989349,False
Solyc03g025450,1,1,1.293659,0.03154,GSM989349,False
Solyc03g025460,1,1,1.293659,0.03154,GSM989349,False
Solyc03g111610,1,1,1.293659,0.03154,GSM989349,False
Solyc03g122120,1,1,1.293659,0.03154,GSM989349,False
Solyc03g122130,1,1,1.293659,0.03154,GSM989349,False
Solyc09g014910,1,1,1.289698,0.01161,GSM989347,False
Solyc09g014920,1,1,1.289698,0.01161,GSM989347,False
Solyc09g014930,1,1,1.289698,0.01161,GSM989347,False
Solyc09g090050,1,1,1.289698,0.01161,GSM989347,False
Solyc09g090060,1,1,1.289698,0.01161,GSM989347,False
Solyc09g090200,1,1,1.289698,0.01161,GSM989347,False
Solyc09g091430,1,1,1.289698,0.00668,GSM989347,False
Solyc01g005560,1,1,1.289248,0.03862,GSM989349,False
Solyc01g009830,1,1,1.289248,0.03862,GSM989349,False
Solyc01g079750,1,1,1.289248,0.03862,GSM989349,False
Solyc01g079760,1,1,1.289248,0.03862,GSM989349,False
Solyc01g081030,1,1,1.289248,0.03862,GSM989349,False
Solyc01g095300,1,1,1.289248,0.03177,GSM989349,False
Solyc01g095910,1,2,1.289248,0.03216,GSM989349,False
Solyc01g095920,1,2,1.289248,0.03216,GSM989349,False
Solyc01g095930,1,2,1.289248,0.03216,GSM989349,False
Solyc01g095940,1,2,1.289248,0.03216,GSM989349,False
Solyc01g095950,1,2,1.289248,0.03216,GSM989349,False
Solyc01g100200,1,1,1.289248,0.03177,GSM989349,False
Solyc01g104650,1,1,1.289248,0.0386,GSM989349,False
Solyc06g048810,1,1,1.289047,0.01439,GSM989347,False
Solyc06g065330,1,1,1.289047,0.01439,GSM989347,False
Solyc08g076400,1,1,1.288824,0.01439,GSM989347,False
Solyc08g076410,1,1,1.288824,0.01439,GSM989347,False
Solyc08g077150,1,2,1.288824,0.01439,GSM989347,False
Solyc08g080100,1,1,1.288824,0.01439,GSM989347,False
Solyc07g045480,1,1,1.288325,0.01439,GSM989347,False
Solyc07g056670,1,1,1.288325,0.00694,GSM989347,False
Solyc07g064660,1,1,1.288325,0.01439,GSM989347,False
Solyc07g064670,1,1,1.288325,0.01439,GSM989347,False
Solyc01g006820,1,1,1.288284,0.01702,GSM989347,False
Solyc01g080200,1,1,1.288284,0.01702,GSM989347,False
Solyc01g090910,1,1,1.288284,0.00949,GSM989347,False
Solyc10g005480,1,1,1.288262,0.01161,GSM989347,False
Solyc10g018000,1,1,1.288262,0.01161,GSM989347,False
Solyc10g051120,1,2,1.288262,0.01161,GSM989347,False
Solyc10g074880,1,1,1.288262,0.00668,GSM989347,False
Solyc10g078310,1,1,1.288262,0.01027,GSM989347,False
Solyc10g083140,1,2,1.288262,0.01161,GSM989347,False
Solyc11g017470,1,1,1.286457,0.00554,GSM989347,False
Solyc11g066380,1,1,1.286457,0.00898,GSM989347,False
Solyc11g069270,1,1,1.286457,0.00898,GSM989347,False
Solyc04g009370,1,1,1.286316,0.01439,GSM989347,False
Solyc04g009380,1,1,1.286316,0.01439,GSM989347,False
Solyc04g014760,1,1,1.286316,0.01439,GSM989347,False
Solyc04g014770,1,1,1.286316,0.01439,GSM989347,False
Solyc04g054780,1,1,1.286316,0.01439,GSM989347,False
Solyc04g074710,1,1,1.286316,0.01439,GSM989347,False
Solyc00g130190,1,1,1.283569,0.03815,GSM989347,False
Solyc00g130290,1,1,1.283569,0.03815,GSM989347,False
Solyc00g280110,1,1,1.283569,0.03815,GSM989347,False
Solyc02g071100,1,1,1.281931,0.02138,GSM989347,False
Solyc02g079010,1,1,1.281931,0.02138,GSM989347,False
Solyc02g090900,1,1,1.281931,0.02138,GSM989347,False
Solyc02g092000,1,1,1.281931,0.02138,GSM989347,False
Solyc02g093170,1,1,1.281931,0.01991,GSM989347,False
Solyc07g005190,1,1,1.281851,0.03862,GSM989349,False
Solyc07g005200,1,1,1.281851,0.03862,GSM989349,False
Solyc12g100350,1,1,1.276875,0.00898,GSM989347,False
Solyc07g005480,1,1,1.2752,0.04541,GSM989348,False
Solyc06g083430,1,1,1.275117,0.0307,GSM989349,False
Solyc06g083440,1,1,1.275117,0.0307,GSM989349,False
Solyc06g083890,1,1,1.275117,0.02726,GSM989349,False
Solyc09g065670,1,1,1.274869,0.03862,GSM989349,False
Solyc03g006070,1,1,1.272692,0.01702,GSM989347,False
Solyc03g006080,1,1,1.272692,0.01702,GSM989347,False
Solyc03g082500,1,1,1.272692,0.01702,GSM989347,False
Solyc03g114310,1,1,1.272692,0.01702,GSM989347,False
Solyc03g117420,1,1,1.272692,0.01702,GSM989347,False
Solyc03g118450,1,1,1.272692,0.00805,GSM989347,False
Solyc03g118470,1,1,1.272692,0.00805,GSM989347,False
Solyc03g119430,1,1,1.272692,0.00805,GSM989347,False
Solyc03g119440,1,1,1.272692,0.00805,GSM989347,False
Solyc02g064690,1,1,1.269284,0.03154,GSM989349,False
Solyc02g069930,1,1,1.269284,0.03154,GSM989349,False
Solyc02g077780,1,1,1.269284,0.03154,GSM989349,False
Solyc08g007830,1,1,1.268266,0.03177,GSM989349,False
Solyc08g078030,1,1,1.268266,0.03177,GSM989349,False
Solyc08g078040,1,1,1.268266,0.03177,GSM989349,False
Solyc08g078050,1,1,1.268266,0.03177,GSM989349,False
Solyc08g078510,1,1,1.268266,0.03862,GSM989349,False
Solyc08g078520,1,1,1.268266,0.03862,GSM989349,False
Solyc08g082280,1,1,1.268266,0.03177,GSM989349,False
Solyc12g014110,1,1,1.266077,0.03862,GSM989349,False
Solyc12g096470,1,1,1.266077,0.03862,GSM989349,False
Solyc12g096480,1,1,1.266077,0.03862,GSM989349,False
Solyc05g054670,1,1,1.265892,0.00694,GSM989347,False
Solyc10g006160,1,1,1.265801,0.04612,GSM989349,False
Solyc10g077030,1,1,1.265801,0.03517,GSM989349,False
Solyc10g077040,1,1,1.265801,0.03517,GSM989349,False
Solyc10g080010,1,1,1.265801,0.03517,GSM989349,False
Solyc10g080020,1,1,1.265801,0.03517,GSM989349,False
Solyc11g007590,1,1,1.263526,0.03177,GSM989349,False
Solyc04g005380,1,1,1.261503,0.03862,GSM989349,False
Solyc04g014570,1,1,1.261503,0.03862,GSM989349,False
Solyc04g025840,1,1,1.261503,0.03862,GSM989349,False
Solyc04g025850,1,1,1.261503,0.03862,GSM989349,False
Solyc04g025860,1,1,1.261503,0.03862,GSM989349,False
Solyc04g078090,1,1,1.261503,0.03017,GSM989349,False
Solyc04g081590,1,1,1.261503,0.03862,GSM989349,False
Solyc09g065760,1,1,1.258242,0.01439,GSM989347,False
Solyc09g065910,1,1,1.258242,0.01439,GSM989347,False
